No,Time,Interval(mi),Indoor Humidity(%),Indoor Temperature(°C),Outdoor Humidity(%),Outdoor Temperature(°C),Absolute Pressure(hPa),Wind(m/s),Gust(m/s),Direction,Relative Pressure(hPa),Dewpoint(°C),Windchill(°C),Hour Rainfall(mm),24 hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm),Wind Level(bft),Gust Level(bft)
1122,20-01-2009 22:40,30,49,17.5,89,3.8,983.7,0.7,1.7,NWW,963.9,2.2,3.8,0,7.2,67.8,147.6,147.6,1,2
1123,20-01-2009 23:10,30,49,17.2,89,3.8,984.1,0.3,1.4,SW,964.3,2.2,3.8,0,6.9,67.8,147.6,147.6,1,1
1124,20-01-2009 23:40,30,49,16.8,89,3.9,984.6,0.7,1.4,S,964.8,2.3,3.9,0,6.6,67.8,147.6,147.6,1,1
1125,21-01-2009 00:10,30,49,16.6,89,3.9,985,0.3,1,SE,965.2,2.3,3.9,0,6.6,67.5,147.6,147.6,1,1
1126,21-01-2009 00:40,30,49,16.3,89,3.9,985.5,0.3,1.4,SE,965.7,2.3,3.9,0,6.3,67.5,147.6,147.6,1,1
1127,21-01-2009 01:10,30,49,16.1,89,3.9,985.8,0.3,0.7,S,966,2.3,3.9,0,6,67.5,147.6,147.6,1,1
1128,21-01-2009 01:40,30,49,15.9,89,3.7,986.1,0.3,1,SW,966.3,2.1,3.7,0,5.7,67.5,147.6,147.6,1,1
1129,21-01-2009 02:10,30,49,15.7,89,3.6,986.7,0,0.7,S,966.9,2,3.6,0,5.4,67.5,147.6,147.6,0,1
1130,21-01-2009 02:40,30,49,15.5,89,3.4,987,0,0.7,S,967.2,1.8,3.4,0,5.4,67.5,147.6,147.6,0,1
1131,21-01-2009 03:10,30,49,15.4,89,3.3,987.3,0.3,0.7,S,967.5,1.7,3.3,0,5.4,67.5,147.6,147.6,1,1
1132,21-01-2009 03:40,30,49,15.2,89,2.9,987.5,0.3,1,S,967.7,1.3,2.9,0,5.4,67.5,147.6,147.6,1,1
1133,21-01-2009 04:10,30,49,15.1,89,2.8,987.9,0.3,0.7,SW,968.1,1.2,2.8,0,5.4,67.5,147.6,147.6,1,1
1134,21-01-2009 04:40,30,49,14.9,89,2.6,988.3,0.3,0.7,SSW,968.5,1,2.6,0,5.4,67.5,147.6,147.6,1,1
1135,21-01-2009 05:10,30,49,14.8,89,2.2,988.5,0,0.7,S,968.7,0.6,2.2,0,5.4,67.5,147.6,147.6,0,1
1136,21-01-2009 05:40,30,49,14.7,89,1.9,988.8,0,0.3,S,969,0.3,1.9,0,5.4,67.5,147.6,147.6,0,1
1137,21-01-2009 06:10,30,49,14.5,89,1.5,989.1,0.3,1,S,969.3,-0.1,1.5,0,5.4,67.5,147.6,147.6,1,1
1138,21-01-2009 06:40,30,49,14.4,90,1.1,989.5,0,0,SW,969.7,-0.4,1.1,0,5.4,67.5,147.6,147.6,0,0
1139,21-01-2009 07:10,30,49,14.3,90,1,989.9,0,0.3,S,970.1,-0.5,1,0,5.4,67.5,147.6,147.6,0,1
1140,21-01-2009 07:40,30,49,14.2,90,0.6,990.3,0,0,SW,970.5,-0.9,0.6,0,5.4,67.5,147.6,147.6,0,0
1141,21-01-2009 08:10,30,49,14.2,90,0.8,990.6,0,0.3,S,970.8,-0.7,0.8,0,5.4,67.5,147.6,147.6,0,1
1142,21-01-2009 08:40,30,50,14.5,90,0.9,990.9,0,0,SW,971.1,-0.6,0.9,0,5.4,67.5,147.6,147.6,0,0
1143,21-01-2009 09:10,30,50,14.8,90,1.2,991.1,0,0,SWW,971.3,-0.3,1.2,0.6,6,68.1,148.2,148.2,0,0
1144,21-01-2009 09:40,30,50,15.2,89,3.1,991,0.7,1.7,S,971.2,1.5,3.1,0.6,6,68.1,148.2,148.2,1,2
1145,21-01-2009 10:10,30,51,15.9,84,5.2,991.2,0,1,S,971.4,2.7,5.2,0,6,68.1,148.2,148.2,0,1
1146,21-01-2009 10:40,30,51,16.7,77,5.5,991,1.7,3.1,SE,971.2,1.8,5.5,0,4.8,68.1,148.2,148.2,2,2
1147,21-01-2009 11:10,30,50,17,80,4.8,991.2,0.7,2.7,S,971.4,1.6,4.8,0,4.2,68.1,148.2,148.2,1,2
1148,21-01-2009 11:40,30,49,17,79,4.7,991,1.7,3.1,S,971.2,1.4,4.7,0,4.2,68.1,148.2,148.2,2,2
1149,21-01-2009 12:10,30,49,16.9,71,6.7,990.8,2.4,4.1,S,971,1.8,4.4,0,4.2,68.1,148.2,148.2,2,3
1150,21-01-2009 12:40,30,49,16.7,70,6.1,990.6,2,3.7,S,970.8,1,4.8,0,4.2,68.1,148.2,148.2,2,3
1151,21-01-2009 13:10,30,49,16.4,73,5.6,990.2,1.4,3.1,SW,970.4,1.1,5.6,0,4.2,68.1,148.2,148.2,1,2
1152,21-01-2009 13:40,30,49,16.1,73,5.4,989.6,1,2.4,SSE,969.8,1,5.4,0,4.2,68.1,148.2,148.2,1,2
1153,21-01-2009 14:10,30,49,15.9,74,5.1,989.5,1,2.4,S,969.7,0.9,5.1,0,4.2,68.1,148.2,148.2,1,2
1154,21-01-2009 14:40,30,49,15.6,75,4.9,989.2,1.7,3.1,SE,969.4,0.8,4.9,0,4.2,68.1,148.2,148.2,2,2
1155,21-01-2009 15:10,30,49,15.4,75,4.7,988.9,1.4,3.1,SSW,969.1,0.7,4.7,0,4.2,68.1,148.2,148.2,1,2
1156,21-01-2009 15:40,30,50,15.5,76,4.5,988.5,1.4,3.1,SE,968.7,0.6,4.5,0,4.2,68.1,148.2,148.2,1,2
1157,21-01-2009 16:10,30,51,16.2,74,4.5,988.2,1.4,3.4,SE,968.4,0.3,4.5,0,4.2,68.1,148.2,148.2,1,3
1158,21-01-2009 16:40,30,51,16.7,75,4.3,987.8,1,3.1,SE,968,0.3,4.3,0,3.6,68.1,148.2,148.2,1,2
1159,21-01-2009 17:10,30,50,17,76,4.2,987.6,1.7,2.7,SEE,967.8,0.4,4.2,0,2.4,67.8,148.2,148.2,2,2
1160,21-01-2009 17:40,30,50,17.4,78,4.3,987.1,2,3.7,SE,967.3,0.8,2.9,0,1.8,67.8,148.2,148.2,2,3
1161,21-01-2009 18:10,30,49,17.9,81,4.2,986.8,2.4,4.1,SW,967,1.2,1.7,0.3,2.1,68.1,148.5,148.5,2,3
1162,21-01-2009 18:40,30,49,17.9,83,3.9,986.2,2,3.7,S,966.4,1.3,2.5,0.6,2.1,68.4,148.8,148.8,2,3
1163,21-01-2009 19:10,30,49,17.8,85,3.6,985.7,1,3.1,S,965.9,1.3,3.6,0.9,2.7,68.7,149.4,149.4,1,2
1164,21-01-2009 19:40,30,49,17.7,86,3.5,985,1.4,2.4,S,965.2,1.4,3.5,1.2,3.3,68.7,150,150,1,2
1165,21-01-2009 20:10,30,49,17.7,86,3.2,984.2,2.7,6.1,E,964.4,1.1,-0.2,1.2,3.6,68.7,150.6,150.6,2,4
1166,21-01-2009 20:40,30,48,17.7,87,3.1,983.1,2.4,4.1,SSE,963.3,1.2,0.5,1.2,3.6,68.1,151.2,151.2,2,3
1167,21-01-2009 21:10,30,48,17.7,87,3.1,982.7,2.7,5.1,SE,962.9,1.2,-0.3,0.9,3.9,67.5,151.5,151.5,2,3
1168,21-01-2009 21:40,30,48,17.7,87,3.5,982.2,2,3.4,S,962.4,1.5,2.1,0.3,3.9,66.3,151.5,151.5,2,3
1169,21-01-2009 22:10,30,48,17.7,87,3.9,981.4,1,3.4,SE,961.6,1.9,3.9,0,3.9,65.4,151.5,151.5,1,3
1170,21-01-2009 22:40,30,48,17.8,86,4.5,980.3,2,4.4,SE,960.5,2.4,3.1,0.3,4.2,64.5,151.8,151.8,2,3
1171,21-01-2009 23:10,30,47,17.8,85,4.9,979.3,2.4,3.4,SEE,959.5,2.6,2.5,0.3,4.2,63.9,151.8,151.8,2,3
1172,21-01-2009 23:40,30,47,17.7,85,5.3,978.6,2.4,4.1,SE,958.8,3,2.9,0,4.2,63,151.8,151.8,2,3
1173,22-01-2009 00:10,30,47,17.5,86,5.4,977.7,1,3.1,SE,957.9,3.3,5.4,0.3,4.5,62.7,152.1,152.1,1,2
1174,22-01-2009 00:40,30,47,17.2,87,5.4,976.8,2,3.7,S,957,3.4,4,1.2,5.4,63,153,153,2,3
1175,22-01-2009 01:10,30,47,17,88,5.6,975.9,1.4,2.7,SW,956.1,3.8,5.6,1.8,6.3,63.9,153.9,153.9,1,2
1176,22-01-2009 01:40,30,46,16.7,88,5.8,975.1,1.7,2.7,S,955.3,4,5.8,2.4,7.8,65.4,155.4,155.4,2,2
1177,22-01-2009 02:10,30,46,16.5,88,6,974.1,2,4.1,SEE,954.3,4.2,4.7,2.4,8.7,66.3,156.3,156.3,2,3
1178,22-01-2009 02:40,30,47,16.2,88,6.2,973.2,2.4,3.7,E,953.4,4.4,3.9,1.8,9.6,67.2,157.2,157.2,2,3
1179,22-01-2009 03:10,30,47,16,87,6.4,972.1,3.1,4.8,S,952.3,4.4,2.6,1.5,10.2,67.8,157.8,157.8,2,3
1180,22-01-2009 03:40,30,47,15.8,87,6.8,971.2,2.7,7.5,S,951.4,4.8,3.8,1.2,10.8,68.4,158.4,158.4,2,4
1181,22-01-2009 04:10,30,47,15.5,87,6.8,970.6,4.1,7.1,SE,950.8,4.8,1.3,1.5,11.7,69.3,159.3,159.3,3,4
1182,22-01-2009 04:40,30,47,15.3,89,7,970,2,3.1,SE,950.2,5.3,5.7,1.8,12.6,70.2,160.2,160.2,2,2
1183,22-01-2009 05:10,30,47,15.2,88,7.5,969.2,3.1,5.8,SW,949.4,5.7,3.8,2.1,13.8,71.4,161.4,161.4,2,4
1184,22-01-2009 05:40,30,47,15,87,8.1,968.8,2.7,5.4,SSE,949,6.1,5.3,1.5,14.1,71.7,161.7,161.7,2,3
1185,22-01-2009 06:10,30,47,14.8,89,8.4,968.4,1.7,6.5,SW,948.6,6.7,8.4,0.9,14.7,72.3,162.3,162.3,2,4
1186,22-01-2009 06:40,30,47,14.7,90,8.6,968.2,1.4,3.1,SE,948.4,7.1,8.6,0.6,14.7,72.3,162.3,162.3,1,2
1187,22-01-2009 07:10,30,48,14.6,90,8.7,968.1,2.4,4.8,S,948.3,7.2,6.6,0.6,15.3,72.9,162.9,162.9,2,3
1188,22-01-2009 07:40,30,48,14.7,90,8.1,968.5,1.4,2,S,948.7,6.6,8.1,1.2,15.9,73.5,163.5,163.5,1,2
1189,22-01-2009 08:10,30,48,15,86,7.6,969.5,1,2.4,SW,949.7,5.4,7.6,0.6,15.9,73.5,163.5,163.5,1,2
1190,22-01-2009 08:40,30,48,15.4,85,7.1,970.4,1.4,2.4,SW,950.6,4.8,7.1,0,15.9,73.5,163.5,163.5,1,2
1191,22-01-2009 09:10,30,48,15.7,81,7.2,970.9,1.4,3.4,SW,951.1,4.2,7.2,0,15.3,73.5,163.5,163.5,1,3
1192,22-01-2009 09:40,30,49,16,80,7.2,971.3,0.3,2,SSW,951.5,4,7.2,0,15.3,73.5,163.5,163.5,1,2
1193,22-01-2009 10:10,30,50,16.4,77,7.3,971.9,1.7,3.1,SE,952.1,3.5,7.3,0,15.3,73.5,163.5,163.5,2,2
1194,22-01-2009 10:40,30,50,16.8,74,7.2,972.1,0.7,2.7,S,952.3,2.9,7.2,0,15.3,73.2,163.5,163.5,1,2
1195,22-01-2009 11:10,30,50,17,71,7.5,972.5,2,4.8,SW,952.7,2.6,6.3,0,15.3,73.2,163.5,163.5,2,3
1196,22-01-2009 11:40,30,49,17,67,8.1,972.6,1,2.4,SE,952.8,2.4,8.1,0,15.3,72.9,163.5,163.5,1,2
1197,22-01-2009 12:10,30,50,17.1,66,9.1,972.5,2.4,4.1,S,952.7,3.1,7,0,15.3,72.9,163.5,163.5,2,3
1198,22-01-2009 12:40,30,50,17.2,66,8.3,972.6,2.7,5.8,SW,952.8,2.3,5.5,0,15.3,72.6,163.5,163.5,2,4
1199,22-01-2009 13:10,30,50,17.3,66,7.9,972.5,2.4,4.8,SW,952.7,2,5.7,0,15.3,72.3,163.5,163.5,2,3
1200,22-01-2009 13:40,30,49,17.3,62,7.5,972.9,2.4,4.8,SSW,953.1,0.7,5.3,0,15.3,72.3,163.5,163.5,2,3
1201,22-01-2009 14:10,30,49,17.4,62,7,973.2,2.4,3.7,S,953.4,0.2,4.7,0,15.3,72.3,163.5,163.5,2,3
1202,22-01-2009 14:40,30,49,17.6,63,7.6,973.5,3.1,5.8,S,953.7,1,4,0,15.3,72.3,163.5,163.5,2,4
1203,22-01-2009 15:10,30,49,17.6,64,7.1,974,2.4,4.8,SE,954.2,0.8,4.8,0,15.3,72.3,163.5,163.5,2,3
1204,22-01-2009 15:40,30,49,17.6,66,6.5,974.3,1.7,3.4,SSW,954.5,0.6,6.5,0,15.3,72,163.5,163.5,2,3
1205,22-01-2009 16:10,30,50,17.5,69,6,974.3,0.7,2,SSE,954.5,0.8,6,0,15.3,72,163.5,163.5,1,2
1206,22-01-2009 16:40,30,50,17.5,71,5.2,974.2,1,2,SE,954.4,0.4,5.2,0,15.3,72,163.5,163.5,1,2
1207,22-01-2009 17:10,30,50,17.4,72,5.3,974.1,1.4,4.4,SW,954.3,0.7,5.3,0,15.3,72,163.5,163.5,1,3
1208,22-01-2009 17:40,30,50,17.4,75,5.2,973.6,1.4,2.4,SSW,953.8,1.1,5.2,0,15.3,72,163.5,163.5,1,2
1209,22-01-2009 18:10,30,51,17.8,78,4.3,973.1,0.7,1.4,SE,953.3,0.8,4.3,0,15,72,163.5,163.5,1,1
1210,22-01-2009 18:40,30,51,18.3,79,4.2,973,0.3,0.7,S,953.2,0.9,4.2,0,14.7,72,163.5,163.5,1,1
1211,22-01-2009 19:10,30,49,19.2,80,4.2,972.8,0.7,1.4,S,953,1.1,4.2,0,14.1,71.7,163.5,163.5,1,1
1212,22-01-2009 19:40,30,49,19.4,79,4,972.6,0.7,1.7,S,952.8,0.7,4,0,13.5,71.4,163.5,163.5,1,2
1213,22-01-2009 20:10,30,49,19.2,76,4.2,972.7,0.7,2,S,952.9,0.4,4.2,0,12.9,71.1,163.5,163.5,1,2
1214,22-01-2009 20:40,30,48,18.8,74,4.5,972.4,0.3,1.4,SW,952.6,0.3,4.5,0,12.3,71.1,163.5,163.5,1,1
1215,22-01-2009 21:10,30,49,18.5,75,4.6,972.5,1.4,2.7,S,952.7,0.6,4.6,0,12,71.1,163.5,163.5,1,2
1216,22-01-2009 21:40,30,50,18.5,79,4.2,972,1,2,W,952.2,0.9,4.2,0.3,12.3,71.4,163.8,163.8,1,2
1217,22-01-2009 22:10,30,49,18.4,80,4,971.4,0.7,1.7,SW,951.6,0.9,4,0.3,12.3,71.4,163.8,163.8,1,2
1218,22-01-2009 22:40,30,49,18.3,81,3.9,971.1,1.4,3.1,S,951.3,0.9,3.9,0,12,71.4,163.8,163.8,1,2
1219,22-01-2009 23:10,30,49,18.2,83,3.5,970.5,1.4,4.1,S,950.7,0.9,3.5,0.6,12.6,72,164.4,164.4,1,3
1220,22-01-2009 23:40,30,49,18.1,85,3.2,970,0.7,1.4,SW,950.2,0.9,3.2,1.2,13.2,72.6,165,165,1,1
1221,23-01-2009 00:10,30,49,17.9,86,2.9,969.4,1.4,2.4,SSE,949.6,0.8,2.9,1.8,14.1,73.8,166.2,166.2,1,2
1222,23-01-2009 00:40,30,49,17.7,86,2.7,968.8,1,1.7,SE,949,0.6,2.7,2.4,14.4,75,167.4,167.4,1,2
1223,23-01-2009 01:10,30,49,17.4,87,2.4,968.3,1,2.4,SE,948.5,0.5,2.4,2.1,14.4,75.9,168.3,168.3,1,2
1224,23-01-2009 01:40,30,49,17.2,87,2,967.8,0.3,1.4,SE,948,0.1,2,2.1,14.1,77.1,169.5,169.5,1,1
1225,23-01-2009 02:10,30,49,17,88,1.8,967.4,0,0.3,NE,947.6,0,1.8,1.5,13.5,77.4,169.8,169.8,0,1
1226,23-01-2009 02:40,30,49,16.8,89,1.8,966.8,0,0,SW,947,0.2,1.8,0.9,13.2,78,170.4,170.4,0,0
1227,23-01-2009 03:10,30,49,16.6,89,1.9,966,0,0,SW,946.2,0.3,1.9,0.6,12.6,78,170.4,170.4,0,0
1228,23-01-2009 03:40,30,48,16.5,89,2.3,965.4,0,0,SW,945.6,0.7,2.3,0,12,78,170.4,170.4,0,0
1229,23-01-2009 04:10,30,49,16.3,89,2.3,965.2,0,0,SW,945.4,0.7,2.3,0,11.1,78,170.4,170.4,0,0
1230,23-01-2009 04:40,30,48,16.1,89,2.2,965.1,0,0,NE,945.3,0.6,2.2,0,10.2,78,170.4,170.4,0,0
1231,23-01-2009 05:10,30,49,15.9,90,2.4,965,0,0,W,945.2,0.9,2.4,0,9,78,170.4,170.4,0,0
1232,23-01-2009 05:40,30,49,15.8,90,2.6,964.9,0,0.7,N,945.1,1.1,2.6,0,8.7,78,170.4,170.4,0,1
1233,23-01-2009 06:10,30,49,15.6,90,2.4,965,0,0,NW,945.2,0.9,2.4,0,8.1,78,170.4,170.4,0,0
1234,23-01-2009 06:40,30,49,15.5,90,2.4,965.1,0,0,NW,945.3,0.9,2.4,0,8.1,78,170.4,170.4,0,0
1235,23-01-2009 07:10,30,49,15.3,90,2.4,965.2,0,0,NE,945.4,0.9,2.4,0,7.5,78,170.4,170.4,0,0
1236,23-01-2009 07:40,30,49,15.4,90,2.5,965.7,0,0,SW,945.9,1,2.5,0,6.9,78,170.4,170.4,0,0
1237,23-01-2009 08:10,30,49,15.7,90,2.5,966.1,0,0,NW,946.3,1,2.5,0,6.9,78,170.4,170.4,0,0
1238,23-01-2009 08:40,30,49,16.2,91,2.6,966.5,0,0,S,946.7,1.3,2.6,0,6.9,78,170.4,170.4,0,0
1239,23-01-2009 09:10,30,49,16.7,90,2.3,966.9,0,0,N,947.1,0.8,2.3,0,6.9,78,170.4,170.4,0,0
1240,23-01-2009 09:40,30,49,17,90,1.8,967.3,0,0,N,947.5,0.3,1.8,0,6.9,78,170.4,170.4,0,0
1241,23-01-2009 10:10,30,49,17.2,90,1.7,967.7,0,0,S,947.9,0.2,1.7,0,6.9,78,170.4,170.4,0,0
1242,23-01-2009 10:40,30,49,17.4,90,2.9,968.1,0,0,SE,948.3,1.4,2.9,0,6.9,78,170.4,170.4,0,0
1243,23-01-2009 11:10,30,49,17.7,80,8.2,968.5,0,0,NE,948.7,5,8.2,0,6.9,78,170.4,170.4,0,0
1244,23-01-2009 11:40,30,49,17.9,78,6.2,968.9,0.3,1.4,SW,949.1,2.7,6.2,0,6.9,78,170.4,170.4,1,1
1245,23-01-2009 12:10,30,48,18,68,7.4,969.2,0.7,2,SW,949.4,1.9,7.4,0,6.9,78,170.4,170.4,1,2
1246,23-01-2009 12:40,30,48,17.7,70,6.8,969.2,1,2,S,949.4,1.7,6.8,0,6.9,78,170.4,170.4,1,2
1247,23-01-2009 13:10,30,48,17.3,76,5.5,969.3,1,1.7,SW,949.5,1.6,5.5,0,6.9,78,170.4,170.4,1,2
1248,23-01-2009 13:40,30,48,16.9,76,5.8,969.5,0.7,2,SW,949.7,1.9,5.8,0,6.9,78,170.4,170.4,1,2
1249,23-01-2009 14:10,30,48,16.6,75,5.8,969.5,1,2.4,S,949.7,1.7,5.8,0,6.9,78,170.4,170.4,1,2
1250,23-01-2009 14:40,30,49,16.2,80,5.2,970,0.3,1.4,SW,950.2,2,5.2,0.3,7.2,78.3,170.7,170.7,1,1
1251,23-01-2009 15:10,30,49,16,82,4.7,970.6,1.4,4.4,S,950.8,1.9,4.7,0.3,7.2,78.3,170.7,170.7,1,3
1252,23-01-2009 15:40,30,49,15.7,85,4.2,971,2,3.7,SW,951.2,1.9,2.8,0.3,7.5,78.3,171,171,2,3
1253,23-01-2009 16:10,30,49,15.5,86,4.3,971.4,1.4,3.1,SW,951.6,2.2,4.3,0.3,7.5,78,171,171,1,2
1254,23-01-2009 16:40,30,49,15.3,86,4.2,971.7,0.7,2,S,951.9,2.1,4.2,0,7.5,77.7,171,171,1,2
1255,23-01-2009 17:10,30,49,15.1,85,4.1,972.2,1,2,SW,952.4,1.8,4.1,0,7.5,77.7,171,171,1,2
1256,23-01-2009 17:40,30,49,14.9,85,4.6,972.5,1,2.4,SEE,952.7,2.3,4.6,0,7.5,77.7,171,171,1,2
1257,23-01-2009 18:10,30,49,14.7,83,4.9,972.8,0.3,1.4,SW,953,2.3,4.9,0,7.5,77.7,171,171,1,1
1258,23-01-2009 18:40,30,49,14.6,85,4.5,972.7,1,2.7,S,952.9,2.2,4.5,0,7.5,77.4,171,171,1,2
1259,23-01-2009 19:10,30,49,14.5,82,4.9,973.5,1,2,SW,953.7,2.1,4.9,0,7.5,77.4,171,171,1,2
1260,23-01-2009 19:40,30,49,14.3,81,4.9,973.7,0.7,2,S,953.9,1.9,4.9,0,7.5,77.4,171,171,1,2
1261,23-01-2009 20:10,30,50,14.2,79,4.8,973.8,0,0.7,SW,954,1.5,4.8,0,7.5,77.1,171,171,0,1
1262,23-01-2009 20:40,30,49,14.1,79,4.6,974.1,0.3,1,S,954.3,1.3,4.6,0,7.5,76.5,171,171,1,1
1263,23-01-2009 21:10,30,50,14,80,3.9,974,0,1,N,954.2,0.8,3.9,0,7.5,75.9,171,171,0,1
1264,23-01-2009 21:40,30,50,13.9,82,2.6,973.9,0,0,W,954.1,-0.2,2.6,0,7.2,75.6,171,171,0,0
1265,23-01-2009 22:10,30,50,13.8,84,2.1,973.7,0,0,N,953.9,-0.3,2.1,0,7.2,75.3,171,171,0,0
1266,23-01-2009 22:40,30,50,13.7,84,2.3,973.4,1,1.4,SW,953.6,-0.1,2.3,0,7.2,75.3,171,171,1,1
1267,23-01-2009 23:10,30,49,13.6,85,2.2,973.8,0.7,1.7,S,954,-0.1,2.2,0,6.6,75.3,171,171,1,2
1268,23-01-2009 23:40,30,50,13.5,84,1.9,973.8,0,0,NE,954,-0.5,1.9,0,6,75.3,171,171,0,0
1269,24-01-2009 00:10,30,50,13.4,86,1.3,974,0,0.7,SW,954.2,-0.8,1.3,0,4.8,75.3,171,171,0,1
1270,24-01-2009 00:40,30,50,13.4,86,2,974.4,0,0.3,S,954.6,-0.1,2,0,3.6,75.3,171,171,0,1
1271,24-01-2009 01:10,30,50,13.3,86,2.3,974.3,1.4,2.7,S,954.5,0.2,2.3,0,2.7,74.7,171,171,1,2
1272,24-01-2009 01:40,30,50,13.2,84,1.7,974.8,0,0.3,N,955,-0.7,1.7,0,1.5,74.4,171,171,0,1
1273,24-01-2009 02:10,30,50,13.1,86,1.3,975,0,0,SW,955.2,-0.8,1.3,0,1.2,74.1,171,171,0,0
1274,24-01-2009 02:40,30,50,13,87,0.2,975.7,0,0,N,955.9,-1.7,0.2,0,0.6,74.1,171,171,0,0
1275,24-01-2009 03:10,30,50,12.9,87,1.5,976,0,0,SW,956.2,-0.4,1.5,0,0.6,74.1,171,171,0,0
1276,24-01-2009 03:40,30,50,12.8,87,0.4,976.1,0,0,SW,956.3,-1.5,0.4,0,0.6,74.1,171,171,0,0
1277,24-01-2009 04:10,30,50,12.8,88,1.1,976.6,0,0,SW,956.8,-0.7,1.1,0,0.6,74.1,171,171,0,0
1278,24-01-2009 04:40,30,49,12.7,88,0.7,976.9,0,0,NE,957.1,-1.1,0.7,0,0.6,74.1,171,171,0,0
1279,24-01-2009 05:10,30,50,12.7,88,0.6,976.9,0,0,NE,957.1,-1.2,0.6,0,0.6,73.8,171,171,0,0
1280,24-01-2009 05:40,30,49,12.7,89,0.8,977,0,0.3,SW,957.2,-0.8,0.8,0,0.6,73.8,171,171,0,1
1281,24-01-2009 06:10,30,49,12.7,89,0.9,977.5,0,0.7,SW,957.7,-0.7,0.9,0,0.6,73.8,171,171,0,1
1282,24-01-2009 06:40,30,49,12.6,88,0.4,977.8,0,0,SW,958,-1.4,0.4,0,0.6,71.4,171,171,0,0
1283,24-01-2009 07:10,30,49,12.6,89,0.7,978.1,0,0.7,S,958.3,-0.9,0.7,0,0.6,71.1,171,171,0,1
1284,24-01-2009 07:40,30,49,12.5,89,1,978.4,0.3,1,SW,958.6,-0.6,1,0,0.6,70.2,171,171,1,1
1285,24-01-2009 08:10,30,49,12.4,89,0.6,978.5,0,0,W,958.7,-1,0.6,0,0.6,69.6,171,171,0,0
1286,24-01-2009 08:40,30,49,12.3,89,0,979.1,0,0,W,959.3,-1.6,0,0,0.6,69.6,171,171,0,0
1287,24-01-2009 09:10,30,49,12.3,89,-0.1,979.5,0,0.7,N,959.7,-1.7,-0.1,0,0.6,69.6,171,171,0,1
1288,24-01-2009 09:40,30,49,12.2,90,0.5,979.9,0,0,SW,960.1,-0.9,0.5,0,0.6,69.6,171,171,0,0
1289,24-01-2009 10:10,30,49,12.2,89,1.1,980,0,0.3,S,960.2,-0.5,1.1,0,0.6,69.6,171,171,0,1
1290,24-01-2009 10:40,30,49,12.1,89,2.3,980.4,0,0.7,S,960.6,0.7,2.3,0,0.6,69.6,171,171,0,1
1291,24-01-2009 11:10,30,49,12.1,86,3.9,980.6,0,0.7,SW,960.8,1.8,3.9,0,0.6,69.3,171,171,0,1
1292,24-01-2009 11:40,30,49,12.1,80,5.8,980.8,0,1,SSW,961,2.6,5.8,0,0.6,65.1,171,171,0,1
1293,24-01-2009 12:10,30,49,12.1,78,6.2,981,0.3,1.4,SSE,961.2,2.7,6.2,0,0.6,59.1,171,171,1,1
1294,24-01-2009 12:40,30,49,12,80,6.1,981.1,0.3,1.7,SSE,961.3,2.9,6.1,0,0.6,59.1,171,171,1,2
1295,24-01-2009 13:10,30,49,12,76,7,980.8,0.3,1.4,S,961,3.1,7,0,0.6,59.1,171,171,1,1
1296,24-01-2009 13:40,30,49,12.1,73,7.3,981,0.7,1.7,S,961.2,2.8,7.3,0,0.6,59.1,171,171,1,2
1297,24-01-2009 14:10,30,49,12.1,73,6.7,980.9,1,2.4,SSW,961.1,2.2,6.7,0,0.6,59.1,171,171,1,2
1298,24-01-2009 14:40,30,49,12.2,71,7.1,980.9,1.7,3.4,SW,961.1,2.2,7.1,0,0.3,49.2,171,171,2,3
1299,24-01-2009 15:10,30,49,12.1,72,6.4,981.2,2.4,3.7,S,961.4,1.7,4.1,0,0.3,49.2,171,171,2,3
1300,24-01-2009 15:40,30,49,12.1,73,6,981.7,0.7,1.4,S,961.9,1.5,6,0,0,49.2,171,171,1,1
1301,24-01-2009 16:10,30,49,12,76,5.3,981.9,0.7,2,NW,962.1,1.4,5.3,0,0,49.2,171,171,1,2
1302,24-01-2009 16:40,30,49,11.9,79,4.6,982,0.3,1,SE,962.2,1.3,4.6,0,0,49.2,171,171,1,1
1303,24-01-2009 17:10,30,49,11.8,83,3.8,982,0.3,0.7,SE,962.2,1.2,3.8,0,0,49.2,171,171,1,1
1304,24-01-2009 17:40,30,49,11.7,84,3.6,982.1,0.3,1,S,962.3,1.2,3.6,0,0,48.6,171,171,1,1
1305,24-01-2009 18:10,30,49,11.6,85,2.7,982,0,0,W,962.2,0.4,2.7,0,0,48,171,171,0,0
1306,24-01-2009 18:40,30,49,11.5,86,2.9,981.8,0,0,NE,962,0.8,2.9,0,0,47.1,171,171,0,0
1307,24-01-2009 19:10,30,49,11.5,87,2.3,981.8,0,1,N,962,0.4,2.3,0,0,45,171,171,0,1
1308,24-01-2009 19:40,30,49,11.4,87,2.7,981.6,0.7,1.4,W,961.8,0.8,2.7,0,0,43.5,171,171,1,1
1309,24-01-2009 20:10,30,49,11.4,86,2.5,981.2,0,0,S,961.4,0.4,2.5,0,0,43.2,171,171,0,0
1310,24-01-2009 20:40,30,49,11.4,85,2.4,981,0,0.7,SE,961.2,0.1,2.4,0,0,43.2,171,171,0,1
1311,24-01-2009 21:10,30,49,11.4,81,2.9,980.5,1.4,2,SE,960.7,0,2.9,0,0,43.2,171,171,1,2
